ID	DOCULECT	CONCEPT	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE
12591	Tembe	DIMINUTIVE	ʔi	ʔi	ʔ i	28	456	
12682	Guajajara	DIMINUTIVE	aʔi	aʔi	a ʔ i	28	456	
12801	Apiaka	DIMINUTIVE				0		
12920	Parintintin	DIMINUTIVE	ʔĩ	ʔĩ	ʔ ĩ	28	456	
13039	Amondawa	DIMINUTIVE				0		
13158	Tenharim	DIMINUTIVE				0		
13277	Jiahoi	DIMINUTIVE				0		
13515	Urueuwauwau	DIMINUTIVE				0		
13753	Kayabi	DIMINUTIVE	iʔi	iʔi	i ʔ i	28	456	
13881	Araweté	DIMINUTIVE				0		
14348	Teko	DIMINUTIVE				0		
14467	Wayampi	DIMINUTIVE	ʔi	ʔi	ʔ i	28	456	
14586	Zo'e	DIMINUTIVE				0		
14705	Ka'apor	DIMINUTIVE				0		
14824	Anambe	DIMINUTIVE				0		
15062	Kamajura	DIMINUTIVE				0		
15181	Asuriní Xingu	DIMINUTIVE				0		
15300	Tupinambá	DIMINUTIVE	ʔĩ	ʔĩ	ʔ ĩ	28	456	
15419	Nheengatu	DIMINUTIVE				0		
15657	Yuki	DIMINUTIVE	dn	dn	d n	494	434	
15776	Guarayo	DIMINUTIVE				0		
15895	Siriono	DIMINUTIVE				0		
16014	Warazu	DIMINUTIVE				0		
16133	Chiriguano	DIMINUTIVE	mi	mi	m i	488	427	
16371	Mbya	DIMINUTIVE	ʔĩ	ʔĩ	ʔ ĩ	28	456	
16490	Guaraní	DIMINUTIVE				0		
16609	Old Guaraní	DIMINUTIVE				0		
16728	Ache	DIMINUTIVE				0		
16847	Xeta	DIMINUTIVE				0		
16966	Kaiowa	DIMINUTIVE				0		
17085	Ñandeva	DIMINUTIVE				0		
17204	Apapokuva	DIMINUTIVE				0		
17342	Omagua	DIMINUTIVE	kɨɾa	kɨɾa	k ɨ ɾ a	492	432	
17442	Kokama	DIMINUTIVE	kɨra	kɨra	k ɨ r a	492	432	
17532	Avá Canoeiro	DIMINUTIVE	miɾi	miɾi / i	m i ɾ i	488	427	
17701	Surui-Paiter	DIMINUTIVE				0		
17771	Tapiete	DIMINUTIVE	mi	mi	m i	488	427	
18738	Avá Canoeiro	DIMINUTIVE	i	miɾi / i	i	28	456	
18937	Chiriguano	DIMINUTIVE	ráɨ	ráɨ	r áɨ	28	456	
8994	Xipaya	DIRECTIONAL				0		
9113	Juruna	DIRECTIONAL				0		
9232	Karo	DIRECTIONAL				0		
9351	Purubora	DIRECTIONAL				0		
9827	Wayoro	DIRECTIONAL	ia	ia / tera	ia	212	57	Auxiliary 'come'
10065	Akuntsu	DIRECTIONAL	ka	ka	k a	215	60	Auxiliary 'go'
10198	Mekens	DIRECTIONAL	ka	ka	k a	215	60	'go/come'
10303	Mundurukú	DIRECTIONAL				0		
10541	Cinta-Larga	DIRECTIONAL				0		
10681	Gavião	DIRECTIONAL	koj	koj	k oi	500	440	
10779	Monde	DIRECTIONAL				0		
11374	Zoro	DIRECTIONAL				0		
11493	Surui-Paiter	DIRECTIONAL				0		
11626	Karitiana	DIRECTIONAL				0		
11731	Arikem	DIRECTIONAL				0		
11850	Mawe	DIRECTIONAL	kape	kape	k a p e	499	439	
11987	Awetí	DIRECTIONAL				0		
12088	Asuriní Tocantins	DIRECTIONAL	katɨ	katɨ	k a t ɨ	496	436	
12207	Parakana	DIRECTIONAL				0		
12326	Surui-Aikewara	DIRECTIONAL				0		
12445	Tapirapé	DIRECTIONAL	katɨ	katɨ	k a t ɨ	496	436	
12564	Tembe	DIRECTIONAL				0		
12683	Guajajara	DIRECTIONAL	kutyr	kutyr	k u t y r	496	436	
12802	Apiaka	DIRECTIONAL				0		
12921	Parintintin	DIRECTIONAL	kotɨ	kotɨ	k o t ɨ	496	436	
13040	Amondawa	DIRECTIONAL				0		
13159	Tenharim	DIRECTIONAL				0		
13278	Jiahoi	DIRECTIONAL				0		
13516	Urueuwauwau	DIRECTIONAL				0		
13754	Kayabi	DIRECTIONAL	katɨ	katɨ	k a t ɨ	496	436	
13882	Araweté	DIRECTIONAL	(ka)ti	(ka)ti	k a t i	496	436	
14111	Guajá	DIRECTIONAL	ahá	ahá	a h á	363	209	Go
14349	Teko	DIRECTIONAL				0		
14468	Wayampi	DIRECTIONAL	kotɨ	kotɨ	k o t ɨ	496	436	
14587	Zo'e	DIRECTIONAL				0		
14706	Ka'apor	DIRECTIONAL	kotɨ	kotɨ	k o t ɨ	496	436	
14825	Anambe	DIRECTIONAL				0		
15063	Kamajura	DIRECTIONAL	katɨ	katɨ	k a t ɨ	496	436	
15182	Asuriní Xingu	DIRECTIONAL				0		
15301	Tupinambá	DIRECTIONAL	kotɨ	kotɨ	k o t ɨ	496	436	
15420	Nheengatu	DIRECTIONAL				0		
15658	Yuki	DIRECTIONAL				0		
15777	Guarayo	DIRECTIONAL	kotɨ	kotɨ	k o t ɨ	496	436	
15896	Siriono	DIRECTIONAL				0		
16015	Warazu	DIRECTIONAL				0		
16134	Chiriguano	DIRECTIONAL	kotɨ	kotɨ	k o t ɨ	496	436	
16372	Mbya	DIRECTIONAL	katɨ	katɨ	k a t ɨ	496	436	
16491	Guaraní	DIRECTIONAL				0		
16610	Old Guaraní	DIRECTIONAL				0		
16729	Ache	DIRECTIONAL				0		
16848	Xeta	DIRECTIONAL				0		
16967	Kaiowa	DIRECTIONAL	kotɨ	kotɨ	k o t ɨ	496	436	
17086	Ñandeva	DIRECTIONAL				0		
17205	Apapokuva	DIRECTIONAL				0		
17343	Omagua	DIRECTIONAL				0		
17443	Kokama	DIRECTIONAL				0		
17594	Avá Canoeiro	DIRECTIONAL				0		
17651	Surui-Paiter	DIRECTIONAL	kabi	kabi / kaj	k a b i	499	439	
17844	Tapiete	DIRECTIONAL	i w i	i w i	i w i	69	341	Come from
18689	Surui-Paiter	DIRECTIONAL	kaj	kabi / kaj	k ai	500	440	
18771	Tupari	DIRECTIONAL	tetʔe	tetʔe	t e t ʔ e	217	62	Auxiliary 'go' (singular)
18772	Akuntsu	DIRECTIONAL	tʃe	tʃe	tʃ e	214	59	Auxiliary 'come'
18773	Wayoro	DIRECTIONAL	tera	ia / tera	t e r a	217	62	Auxiliary 'go'
8996	Xipaya	EVIDENTIAL (NOT WITNESSED)				0		
9115	Juruna	EVIDENTIAL (NOT WITNESSED)				0		
9234	Karo	EVIDENTIAL (NOT WITNESSED)				0		
9353	Purubora	EVIDENTIAL (NOT WITNESSED)				0		
9710	Makurap	EVIDENTIAL (NOT WITNESSED)	ke	ke	k e	232	74	
9829	Wayoro	EVIDENTIAL (NOT WITNESSED)	kaat	kaat	k aa t	231	73	
9948	Tupari	EVIDENTIAL (NOT WITNESSED)	pnẽ	pnẽ / psira	pn ẽ	228	70	
10067	Akuntsu	EVIDENTIAL (NOT WITNESSED)	dap	dap	d a p	227	69	
10204	Mekens	EVIDENTIAL (NOT WITNESSED)	kaat	kaat	k aa t	231	73	
10305	Mundurukú	EVIDENTIAL (NOT WITNESSED)	e	e	e	230	72	
10543	Cinta-Larga	EVIDENTIAL (NOT WITNESSED)				0		
10687	Gavião	EVIDENTIAL (NOT WITNESSED)				0		
10781	Monde	EVIDENTIAL (NOT WITNESSED)				0		
11376	Zoro	EVIDENTIAL (NOT WITNESSED)				0		
11495	Surui-Paiter	EVIDENTIAL (NOT WITNESSED)				0		
11632	Karitiana	EVIDENTIAL (NOT WITNESSED)				0		
11733	Arikem	EVIDENTIAL (NOT WITNESSED)				0		
11852	Mawe	EVIDENTIAL (NOT WITNESSED)				0		
11997	Awetí	EVIDENTIAL (NOT WITNESSED)				0		
12090	Asuriní Tocantins	EVIDENTIAL (NOT WITNESSED)				0		
12209	Parakana	EVIDENTIAL (NOT WITNESSED)				0		
12328	Surui-Aikewara	EVIDENTIAL (NOT WITNESSED)				0		
12447	Tapirapé	EVIDENTIAL (NOT WITNESSED)				0		
12566	Tembe	EVIDENTIAL (NOT WITNESSED)				0		
12685	Guajajara	EVIDENTIAL (NOT WITNESSED)				0		
12804	Apiaka	EVIDENTIAL (NOT WITNESSED)				0		
12923	Parintintin	EVIDENTIAL (NOT WITNESSED)				0		
13042	Amondawa	EVIDENTIAL (NOT WITNESSED)				0		
13161	Tenharim	EVIDENTIAL (NOT WITNESSED)				0		
13280	Jiahoi	EVIDENTIAL (NOT WITNESSED)				0		
13518	Urueuwauwau	EVIDENTIAL (NOT WITNESSED)				0		
13756	Kayabi	EVIDENTIAL (NOT WITNESSED)				0		
13887	Araweté	EVIDENTIAL (NOT WITNESSED)	teje	teje / reʔe	t e j e	216	61	
14351	Teko	EVIDENTIAL (NOT WITNESSED)				0		
14470	Wayampi	EVIDENTIAL (NOT WITNESSED)				0		
14589	Zo'e	EVIDENTIAL (NOT WITNESSED)				0		
14708	Ka'apor	EVIDENTIAL (NOT WITNESSED)				0		
14827	Anambe	EVIDENTIAL (NOT WITNESSED)				0		
15065	Kamajura	EVIDENTIAL (NOT WITNESSED)				0		
15184	Asuriní Xingu	EVIDENTIAL (NOT WITNESSED)				0		
15303	Tupinambá	EVIDENTIAL (NOT WITNESSED)				0		
15422	Nheengatu	EVIDENTIAL (NOT WITNESSED)				0		
15660	Yuki	EVIDENTIAL (NOT WITNESSED)				0		
15779	Guarayo	EVIDENTIAL (NOT WITNESSED)				0		
15898	Siriono	EVIDENTIAL (NOT WITNESSED)				0		
16017	Warazu	EVIDENTIAL (NOT WITNESSED)				0		
16136	Chiriguano	EVIDENTIAL (NOT WITNESSED)				0		
16374	Mbya	EVIDENTIAL (NOT WITNESSED)				0		
16493	Guaraní	EVIDENTIAL (NOT WITNESSED)				0		
16612	Old Guaraní	EVIDENTIAL (NOT WITNESSED)				0		
16731	Ache	EVIDENTIAL (NOT WITNESSED)				0		
16850	Xeta	EVIDENTIAL (NOT WITNESSED)				0		
16969	Kaiowa	EVIDENTIAL (NOT WITNESSED)				0		
17088	Ñandeva	EVIDENTIAL (NOT WITNESSED)				0		
17207	Apapokuva	EVIDENTIAL (NOT WITNESSED)				0		
17347	Omagua	EVIDENTIAL (NOT WITNESSED)				0		
17445	Kokama	EVIDENTIAL (NOT WITNESSED)				0		
17596	Avá Canoeiro	EVIDENTIAL (NOT WITNESSED)				0		
17703	Surui-Paiter	EVIDENTIAL (NOT WITNESSED)				0		
17772	Tapiete	EVIDENTIAL (NOT WITNESSED)	nda	nda	nd a	227	69	
18813	Tupari	EVIDENTIAL (NOT WITNESSED)	psira	pnẽ / psira	ps i r a	229	71	
19312	Araweté	EVIDENTIAL (NOT WITNESSED)	reʔe	teje / reʔe	r e ʔ e	337	310	
8997	Xipaya	EVIDENTIAL (WITNESSED)				0		
9116	Juruna	EVIDENTIAL (WITNESSED)				0		
9235	Karo	EVIDENTIAL (WITNESSED)				0		
9354	Purubora	EVIDENTIAL (WITNESSED)				0		
10306	Mundurukú	EVIDENTIAL (WITNESSED)				0		
10544	Cinta-Larga	EVIDENTIAL (WITNESSED)				0		
10688	Gavião	EVIDENTIAL (WITNESSED)	kí	kí	k í	402	312	
10782	Monde	EVIDENTIAL (WITNESSED)				0		
11377	Zoro	EVIDENTIAL (WITNESSED)				0		
11496	Surui-Paiter	EVIDENTIAL (WITNESSED)				0		
11633	Karitiana	EVIDENTIAL (WITNESSED)				0		
11734	Arikem	EVIDENTIAL (WITNESSED)				0		
11853	Mawe	EVIDENTIAL (WITNESSED)	mio	mio	m io	443	331	
11998	Awetí	EVIDENTIAL (WITNESSED)				0		
12091	Asuriní Tocantins	EVIDENTIAL (WITNESSED)				0		
12210	Parakana	EVIDENTIAL (WITNESSED)				0		
12329	Surui-Aikewara	EVIDENTIAL (WITNESSED)				0		
12448	Tapirapé	EVIDENTIAL (WITNESSED)				0		
12567	Tembe	EVIDENTIAL (WITNESSED)	kʷehé	kʷehé	kʷ e h é	516	422	Past action
12686	Guajajara	EVIDENTIAL (WITNESSED)	kakwez	kakwez	k a kʷ e z	417	324	Distant past
12805	Apiaka	EVIDENTIAL (WITNESSED)				0		
12924	Parintintin	EVIDENTIAL (WITNESSED)				0		
13043	Amondawa	EVIDENTIAL (WITNESSED)				0		
13162	Tenharim	EVIDENTIAL (WITNESSED)				0		
13281	Jiahoi	EVIDENTIAL (WITNESSED)				0		
13519	Urueuwauwau	EVIDENTIAL (WITNESSED)				0		
13757	Kayabi	EVIDENTIAL (WITNESSED)				0		
13888	Araweté	EVIDENTIAL (WITNESSED)	te	te	t e	361	311	
14114	Guajá	EVIDENTIAL (WITNESSED)	apó	apó	a p ó	368	214	
14352	Teko	EVIDENTIAL (WITNESSED)				0		
14471	Wayampi	EVIDENTIAL (WITNESSED)				0		
14590	Zo'e	EVIDENTIAL (WITNESSED)				0		
14709	Ka'apor	EVIDENTIAL (WITNESSED)				0		
14828	Anambe	EVIDENTIAL (WITNESSED)				0		
15066	Kamajura	EVIDENTIAL (WITNESSED)	rak	rak	r a k	425	325	
15185	Asuriní Xingu	EVIDENTIAL (WITNESSED)				0		
15423	Nheengatu	EVIDENTIAL (WITNESSED)				0		
15661	Yuki	EVIDENTIAL (WITNESSED)				0		
15780	Guarayo	EVIDENTIAL (WITNESSED)				0		
15899	Siriono	EVIDENTIAL (WITNESSED)				0		
16018	Warazu	EVIDENTIAL (WITNESSED)				0		
16137	Chiriguano	EVIDENTIAL (WITNESSED)				0		
16375	Mbya	EVIDENTIAL (WITNESSED)				0		
16494	Guaraní	EVIDENTIAL (WITNESSED)				0		
16613	Old Guaraní	EVIDENTIAL (WITNESSED)				0		
16732	Ache	EVIDENTIAL (WITNESSED)				0		
16851	Xeta	EVIDENTIAL (WITNESSED)				0		
16970	Kaiowa	EVIDENTIAL (WITNESSED)				0		
17089	Ñandeva	EVIDENTIAL (WITNESSED)				0		
17208	Apapokuva	EVIDENTIAL (WITNESSED)				0		
17350	Omagua	EVIDENTIAL (WITNESSED)				0		
17446	Kokama	EVIDENTIAL (WITNESSED)				0		
17597	Avá Canoeiro	EVIDENTIAL (WITNESSED)				0		
17704	Surui-Paiter	EVIDENTIAL (WITNESSED)				0		
17770	Tapiete	EVIDENTIAL (WITNESSED)	mba	mba	mb a	474	351	
17915	Tupinambá	EVIDENTIAL (WITNESSED)				0		
8999	Xipaya	FREQUENTATIVE				0		
9118	Juruna	FREQUENTATIVE				0		
9237	Karo	FREQUENTATIVE				0		
9356	Purubora	FREQUENTATIVE				0		
10308	Mundurukú	FREQUENTATIVE				0		
10546	Cinta-Larga	FREQUENTATIVE				0		
10694	Gavião	FREQUENTATIVE				0		
10784	Monde	FREQUENTATIVE				0		
11379	Zoro	FREQUENTATIVE				0		
11498	Surui-Paiter	FREQUENTATIVE				0		
11639	Karitiana	FREQUENTATIVE				0		
11736	Arikem	FREQUENTATIVE				0		
11855	Mawe	FREQUENTATIVE				0		
12005	Awetí	FREQUENTATIVE				0		
12093	Asuriní Tocantins	FREQUENTATIVE				0		
12212	Parakana	FREQUENTATIVE				0		
12331	Surui-Aikewara	FREQUENTATIVE				0		
12450	Tapirapé	FREQUENTATIVE				0		
12688	Guajajara	FREQUENTATIVE				0		
12807	Apiaka	FREQUENTATIVE				0		
12926	Parintintin	FREQUENTATIVE				0		
13045	Amondawa	FREQUENTATIVE				0		
13164	Tenharim	FREQUENTATIVE				0		
13283	Jiahoi	FREQUENTATIVE				0		
13521	Urueuwauwau	FREQUENTATIVE				0		
13759	Kayabi	FREQUENTATIVE				0		
13894	Araweté	FREQUENTATIVE				0		
14354	Teko	FREQUENTATIVE				0		
14473	Wayampi	FREQUENTATIVE				0		
14592	Zo'e	FREQUENTATIVE				0		
14711	Ka'apor	FREQUENTATIVE				0		
14830	Anambe	FREQUENTATIVE				0		
15068	Kamajura	FREQUENTATIVE				0		
15187	Asuriní Xingu	FREQUENTATIVE				0		
15306	Tupinambá	FREQUENTATIVE				0		
15425	Nheengatu	FREQUENTATIVE				0		
15663	Yuki	FREQUENTATIVE				0		
15782	Guarayo	FREQUENTATIVE				0		
15901	Siriono	FREQUENTATIVE				0		
16020	Warazu	FREQUENTATIVE				0		
16139	Chiriguano	FREQUENTATIVE				0		
16377	Mbya	FREQUENTATIVE	dʒepi	dʒepi	dʒ e p i	485	423	
16496	Guaraní	FREQUENTATIVE				0		
16615	Old Guaraní	FREQUENTATIVE				0		
16734	Ache	FREQUENTATIVE				0		
16853	Xeta	FREQUENTATIVE				0		
16972	Kaiowa	FREQUENTATIVE				0		
17091	Ñandeva	FREQUENTATIVE				0		
17210	Apapokuva	FREQUENTATIVE				0		
17356	Omagua	FREQUENTATIVE				0		
17448	Kokama	FREQUENTATIVE				0		
17598	Avá Canoeiro	FREQUENTATIVE				0		
17706	Surui-Paiter	FREQUENTATIVE				0		
17797	Tapiete	FREQUENTATIVE	jɨ	jɨ	j ɨ	486	426	
9000	Xipaya	FRUSTATIVE				0		
9119	Juruna	FRUSTATIVE				0		
9238	Karo	FRUSTATIVE				0		
9357	Purubora	FRUSTATIVE				0		
9833	Wayoro	FRUSTATIVE	oga	oga	o g a	238	80	
10309	Mundurukú	FRUSTATIVE				0		
10547	Cinta-Larga	FRUSTATIVE				0		
10785	Monde	FRUSTATIVE				0		
11380	Zoro	FRUSTATIVE				0		
11499	Surui-Paiter	FRUSTATIVE				0		
11737	Arikem	FRUSTATIVE				0		
12094	Asuriní Tocantins	FRUSTATIVE				0		
12213	Parakana	FRUSTATIVE				0		
12332	Surui-Aikewara	FRUSTATIVE				0		
12451	Tapirapé	FRUSTATIVE				0		
12689	Guajajara	FRUSTATIVE				0		
12808	Apiaka	FRUSTATIVE				0		
12927	Parintintin	FRUSTATIVE				0		
13046	Amondawa	FRUSTATIVE				0		
13165	Tenharim	FRUSTATIVE				0		
13284	Jiahoi	FRUSTATIVE				0		
13522	Urueuwauwau	FRUSTATIVE				0		
13760	Kayabi	FRUSTATIVE				0		
14355	Teko	FRUSTATIVE				0		
14474	Wayampi	FRUSTATIVE				0		
14593	Zo'e	FRUSTATIVE				0		
14712	Ka'apor	FRUSTATIVE				0		
14831	Anambe	FRUSTATIVE				0		
15069	Kamajura	FRUSTATIVE				0		
15188	Asuriní Xingu	FRUSTATIVE				0		
15307	Tupinambá	FRUSTATIVE	βiã	βiã	β iã	172	430	
15426	Nheengatu	FRUSTATIVE				0		
15664	Yuki	FRUSTATIVE	rague	rague / dague	r a g ue	490	435	
15783	Guarayo	FRUSTATIVE				0		
15902	Siriono	FRUSTATIVE				0		
16021	Warazu	FRUSTATIVE				0		
16140	Chiriguano	FRUSTATIVE				0		
16497	Guaraní	FRUSTATIVE				0		
16616	Old Guaraní	FRUSTATIVE				0		
16735	Ache	FRUSTATIVE				0		
16854	Xeta	FRUSTATIVE				0		
16973	Kaiowa	FRUSTATIVE				0		
17092	Ñandeva	FRUSTATIVE				0		
17211	Apapokuva	FRUSTATIVE				0		
17449	Kokama	FRUSTATIVE				0		
17564	Avá Canoeiro	FRUSTATIVE	pana	pana	p a n a	46	429	
17846	Tapiete	FRUSTATIVE				0		
18704	Mbya	FRUSTATIVE						
18789	Mawe	FRUSTATIVE						
18860	Yuki	FRUSTATIVE	dague	rague / dague	d a g ue	490	435	
9001	Xipaya	GENUINE				0		
9120	Juruna	GENUINE				0		
9239	Karo	GENUINE				0		
9358	Purubora	GENUINE				0		
10310	Mundurukú	GENUINE				0		
10548	Cinta-Larga	GENUINE				0		
10698	Gavião	GENUINE				0		
10786	Monde	GENUINE				0		
11381	Zoro	GENUINE				0		
11643	Karitiana	GENUINE				0		
11738	Arikem	GENUINE				0		
11857	Mawe	GENUINE				0		
12010	Awetí	GENUINE				0		
12095	Asuriní Tocantins	GENUINE	ete	ete	e t e	504	437	
12214	Parakana	GENUINE				0		
12333	Surui-Aikewara	GENUINE				0		
12452	Tapirapé	GENUINE				0		
12571	Tembe	GENUINE	eté	eté	e t é	504	437	
12690	Guajajara	GENUINE	ete	ete	e t e	504	437	
12809	Apiaka	GENUINE				0		
12928	Parintintin	GENUINE	hete	hete / ete	h e t e	504	437	
13047	Amondawa	GENUINE				0		
13166	Tenharim	GENUINE				0		
13285	Jiahoi	GENUINE				0		
13523	Urueuwauwau	GENUINE				0		
13761	Kayabi	GENUINE				0		
13897	Araweté	GENUINE				0		
14356	Teko	GENUINE				0		
14475	Wayampi	GENUINE	wete	wete / ete	w e t e	504	437	
14594	Zo'e	GENUINE				0		
14713	Ka'apor	GENUINE	jete	jete	j e t e	504	437	
14832	Anambe	GENUINE				0		
15070	Kamajura	GENUINE	ete	ete	e t e	504	437	
15189	Asuriní Xingu	GENUINE				0		
15308	Tupinambá	GENUINE	ete	ete	e t e	504	437	
15427	Nheengatu	GENUINE				0		
15665	Yuki	GENUINE				0		
15784	Guarayo	GENUINE	ete	ete	e t e	504	437	
15903	Siriono	GENUINE				0		
16022	Warazu	GENUINE				0		
16141	Chiriguano	GENUINE	ete	ete	e t e	504	437	
16379	Mbya	GENUINE	ete	ete	e t e	504	437	
16498	Guaraní	GENUINE				0		
16617	Old Guaraní	GENUINE				0		
16736	Ache	GENUINE				0		
16855	Xeta	GENUINE				0		
16974	Kaiowa	GENUINE				0		
17093	Ñandeva	GENUINE				0		
17212	Apapokuva	GENUINE				0		
17360	Omagua	GENUINE				0		
17450	Kokama	GENUINE				0		
17537	Avá Canoeiro	GENUINE	te	te	t e	504	437	
17708	Surui-Paiter	GENUINE				0		
17847	Tapiete	GENUINE				0		
19258	Wayampi	GENUINE	ete	wete / ete	e t e	504	437	
19259	Parintintin	GENUINE	ete	hete / ete	e t e	504	437	
9002	Xipaya	GERUNDIVE				0		
9121	Juruna	GERUNDIVE				0		
9240	Karo	GERUNDIVE				0		
9359	Purubora	GERUNDIVE				0		
9954	Tupari	GERUNDIVE	ro 	ro / to	r o	244	86	
10311	Mundurukú	GERUNDIVE				0		
10549	Cinta-Larga	GERUNDIVE				0		
10699	Gavião	GERUNDIVE				0		
10787	Monde	GERUNDIVE				0		
11382	Zoro	GERUNDIVE				0		
11501	Surui-Paiter	GERUNDIVE				0		
11644	Karitiana	GERUNDIVE				0		
11739	Arikem	GERUNDIVE				0		
11858	Mawe	GERUNDIVE				0		
12011	Awetí	GERUNDIVE	aw	aw	a w	495	438	
12096	Asuriní Tocantins	GERUNDIVE				0		
12215	Parakana	GERUNDIVE				0		
12334	Surui-Aikewara	GERUNDIVE				0		
12453	Tapirapé	GERUNDIVE				0		
12691	Guajajara	GERUNDIVE				0		
12810	Apiaka	GERUNDIVE				0		
12929	Parintintin	GERUNDIVE				0		
13048	Amondawa	GERUNDIVE				0		
13167	Tenharim	GERUNDIVE				0		
13286	Jiahoi	GERUNDIVE				0		
13524	Urueuwauwau	GERUNDIVE				0		
13762	Kayabi	GERUNDIVE				0		
13898	Araweté	GERUNDIVE				0		
14119	Guajá	GERUNDIVE	á	á	á	495	438	
14357	Teko	GERUNDIVE				0		
14476	Wayampi	GERUNDIVE				0		
14595	Zo'e	GERUNDIVE				0		
14714	Ka'apor	GERUNDIVE				0		
14833	Anambe	GERUNDIVE				0		
15071	Kamajura	GERUNDIVE				0		
15190	Asuriní Xingu	GERUNDIVE				0		
15309	Tupinambá	GERUNDIVE				0		
15428	Nheengatu	GERUNDIVE				0		
15666	Yuki	GERUNDIVE				0		
15785	Guarayo	GERUNDIVE				0		
15904	Siriono	GERUNDIVE				0		
16023	Warazu	GERUNDIVE				0		
16142	Chiriguano	GERUNDIVE				0		
16380	Mbya	GERUNDIVE				0		
16499	Guaraní	GERUNDIVE				0		
16618	Old Guaraní	GERUNDIVE				0		
16737	Ache	GERUNDIVE				0		
16856	Xeta	GERUNDIVE				0		
16975	Kaiowa	GERUNDIVE				0		
17094	Ñandeva	GERUNDIVE				0		
17213	Apapokuva	GERUNDIVE				0		
17361	Omagua	GERUNDIVE				0		
17451	Kokama	GERUNDIVE				0		
17539	Avá Canoeiro	GERUNDIVE	w	w / a	w	495	438	
17709	Surui-Paiter	GERUNDIVE				0		
17848	Tapiete	GERUNDIVE				0		
18818	Tupari	GERUNDIVE	to	ro / to	t o	244	86	
18932	Avá Canoeiro	GERUNDIVE	a	a	a	495	438	
9003	Xipaya	HABITUAL				0		
9122	Juruna	HABITUAL				0		
9241	Karo	HABITUAL				0		
9360	Purubora	HABITUAL				0		
9836	Wayoro	HABITUAL	rara	rara	r a r a	245	87	
9955	Tupari	HABITUAL	eka 	eka / aka	e k a	246	88	
10074	Akuntsu	HABITUAL	ra	ra	r a	245	87	
10312	Mundurukú	HABITUAL				0		
10550	Cinta-Larga	HABITUAL				0		
10700	Gavião	HABITUAL				0		
10702	Gavião	HABITUAL				0		
10788	Monde	HABITUAL				0		
11383	Zoro	HABITUAL				0		
11502	Surui-Paiter	HABITUAL				0		
11645	Karitiana	HABITUAL				0		
11647	Karitiana	HABITUAL				0		
11740	Arikem	HABITUAL				0		
11859	Mawe	HABITUAL	ɨn	ɨn	ɨ n	497	443	
12012	Awetí	HABITUAL				0		
12014	Awetí	HABITUAL				0		
12097	Asuriní Tocantins	HABITUAL				0		
12216	Parakana	HABITUAL				0		
12335	Surui-Aikewara	HABITUAL				0		
12454	Tapirapé	HABITUAL				0		
12573	Tembe	HABITUAL				0		
12692	Guajajara	HABITUAL				0		
12811	Apiaka	HABITUAL				0		
12930	Parintintin	HABITUAL				0		
13049	Amondawa	HABITUAL				0		
13168	Tenharim	HABITUAL				0		
13287	Jiahoi	HABITUAL				0		
13525	Urueuwauwau	HABITUAL				0		
13763	Kayabi	HABITUAL				0		
13896	Araweté	HABITUAL				0		
13900	Araweté	HABITUAL				0		
14358	Teko	HABITUAL				0		
14477	Wayampi	HABITUAL				0		
14596	Zo'e	HABITUAL				0		
14715	Ka'apor	HABITUAL				0		
14834	Anambe	HABITUAL				0		
15072	Kamajura	HABITUAL				0		
15191	Asuriní Xingu	HABITUAL				0		
15310	Tupinambá	HABITUAL	βor	βor	β o r	24	448	
15429	Nheengatu	HABITUAL				0		
15667	Yuki	HABITUAL	dague	dague	d a g ue	508	449	
15786	Guarayo	HABITUAL				0		
15905	Siriono	HABITUAL				0		
16024	Warazu	HABITUAL				0		
16143	Chiriguano	HABITUAL				0		
16381	Mbya	HABITUAL				0		
16500	Guaraní	HABITUAL				0		
16619	Old Guaraní	HABITUAL				0		
16738	Ache	HABITUAL				0		
16857	Xeta	HABITUAL				0		
16976	Kaiowa	HABITUAL				0		
17095	Ñandeva	HABITUAL				0		
17214	Apapokuva	HABITUAL				0		
17362	Omagua	HABITUAL				0		
17364	Omagua	HABITUAL				0		
17452	Kokama	HABITUAL	ukua	ukua	u k ua	369	215	auxiliary
17599	Avá Canoeiro	HABITUAL				0		
17664	Surui-Paiter	HABITUAL	pérédé	pérédé	p é r é d é	498	445	
17775	Tapiete	HABITUAL	pi	pi	p i	503	447	
18819	Tupari	HABITUAL	aka	eka / aka	a k a	246	88	
18865	Yuki	HABITUAL	kia kio	kia kio	k ia + k io	511	450 451	
18866	Yuki	HABITUAL	rokuaã	rokuaã	r o k ua ã	512	452	
9005	Xipaya	HORTATIVE				0		
9124	Juruna	HORTATIVE				0		
9243	Karo	HORTATIVE				0		
9362	Purubora	HORTATIVE				0		
9838	Wayoro	HORTATIVE	mõ	mõ	m õ	248	90	
9957	Tupari	HORTATIVE	ko	ko / ke	k o	247	89	Same as 'polite future'
10220	Mekens	HORTATIVE	soga	soga	s o g a	250	92	
10314	Mundurukú	HORTATIVE				0		
10552	Cinta-Larga	HORTATIVE				0		
10703	Gavião	HORTATIVE	dʒá	dʒá	dʒ á	515	454	
10790	Monde	HORTATIVE				0		
11385	Zoro	HORTATIVE				0		
11504	Surui-Paiter	HORTATIVE				0		
11648	Karitiana	HORTATIVE				0		
11742	Arikem	HORTATIVE				0		
11861	Mawe	HORTATIVE				0		
